Date,User (hashed),Status,Order (hashed),Item (Hashed),Total
11/6/2022,8872bd661eedc0525b863dfccf7ba8983bd38b6d,Blue,cb00215f3bfb3a819e3545ce75d72d7cdf65f6f9,bc0f020354ae2b844a3878f550a3719289791553,43.67
11/6/2022,45d0b1130c2fdb28d3d0b6b86891d1658d66eec6,Gold,b2ecf1f9255a19ad3ba541d434c00669454c0088,1b633b17773273ca4d6714e7a56a61ce61897ba7,19.72
11/6/2022,45d0b1130c2fdb28d3d0b6b86891d1658d66eec6,Gold,b2ecf1f9255a19ad3ba541d434c00669454c0088,ee07759b12ab92d8e5dcbd336cc76a83bb9af8fd,17.24
11/6/2022,45d0b1130c2fdb28d3d0b6b86891d1658d66eec6,Gold,b2ecf1f9255a19ad3ba541d434c00669454c0088,b58b80043055806112cc1bef2d655f6df9a0a579,16.01
11/6/2022,45d0b1130c2fdb28d3d0b6b86891d1658d66eec6,Gold,b2ecf1f9255a19ad3ba541d434c00669454c0088,0f8684c16df7a2c32f7818a30f6f7c81cf7ad7ac,0
11/6/2022,45d0b1130c2fdb28d3d0b6b86891d1658d66eec6,Gold,b2ecf1f9255a19ad3ba541d434c00669454c0088,80f6159ddf1a928b85c4739a9c79b9c525ada6e5,0
11/7/2022,be5c6890e3dd3015689716db50ba193fd608ca83,Platinum,7d4d61eaa6527d6fa2d2718f2c885d92bba6ff94,b82815c6bf8621dbd2e234dfcf3c6368c3de5c5f,60.32
11/8/2022,1b6fea02806f6acead3a2310292dcb87c682452e,Blue,4e829b5254a91b4ff4f515ab939f39e1953c5035,6796d03b4a33af6c171e9813e7af947b5e3e8492,41.52
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,817ff48b70f626ed3dd24c0aeac0d1e31500928c,6126744e19db1ce68b6a24b68d425aa990c071dc,6.98
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,817ff48b70f626ed3dd24c0aeac0d1e31500928c,ba082e77a3769546580cb5b448fa826540d0e5fa,6.95
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,817ff48b70f626ed3dd24c0aeac0d1e31500928c,4bd8eddacb60b41280481c5acce7ea363d1162be,0
11/9/2022,a79f0046637c2404540d3fa83470c18578338233,Gold,c41a0c995e4207deac5a42429989e6d0229fab57,cbadcfa6e91e7999cd263148bb1ae210d5edc12f,7.6
11/9/2022,a79f0046637c2404540d3fa83470c18578338233,Gold,c41a0c995e4207deac5a42429989e6d0229fab57,7c5c35e5c0a7eddb49ce93eca573c088ac28de1e,6.98
11/9/2022,a79f0046637c2404540d3fa83470c18578338233,Gold,c41a0c995e4207deac5a42429989e6d0229fab57,0a5228e66df38e2f27ca61b901edf86f7ef97fb8,0
11/9/2022,41ed8e864a18483da03424bb13b3a951f69c7b98,Blue,ee19011dec4cd672907a9ceb757af46d89684a2a,ba082e77a3769546580cb5b448fa826540d0e5fa,6.64
11/9/2022,41ed8e864a18483da03424bb13b3a951f69c7b98,Blue,ee19011dec4cd672907a9ceb757af46d89684a2a,036fcadc7a822ee9a8e9a6e05025acc3cad2372c,6.64
11/9/2022,41ed8e864a18483da03424bb13b3a951f69c7b98,Blue,ee19011dec4cd672907a9ceb757af46d89684a2a,e4eaee8229424c4044841b26cfd48a2217c4ddfc,0
11/9/2022,21993b16c2aa37412fb752392e6f0f9a45b74a70,Blue,e769f8fa0c88bb491784348363236c936ea18fe4,2a2283fdf0290878ff588dbfb40260ca6fad3d58,19.53
11/9/2022,645d64742792e62bda7c6fadcb582390500b9384,Blue,33ff09be7994b48fd8778b50db0cdc339378a7bd,7c5c35e5c0a7eddb49ce93eca573c088ac28de1e,11.53
11/9/2022,645d64742792e62bda7c6fadcb582390500b9384,Blue,33ff09be7994b48fd8778b50db0cdc339378a7bd,cb59a721bd212865ca0d25d059869ec37dceaa8d,16.77
11/9/2022,645d64742792e62bda7c6fadcb582390500b9384,Blue,33ff09be7994b48fd8778b50db0cdc339378a7bd,ba082e77a3769546580cb5b448fa826540d0e5fa,5.77
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,eee81ae59b053d5605dab9e0ecd6afdde7126957,5c9baee33ec4f5457beb71874a27b5ddc3cdfd16,13.93
11/9/2022,29b80af30cf1e5c7074bbc52d2c73ecaa349672a,Gold,941b429ddc603fe0e1e3d9ddd848bbf94e14faa9,e8a94b49c667b508b9eb36565c66925faf5dc8dd,11.28
11/9/2022,29b80af30cf1e5c7074bbc52d2c73ecaa349672a,Gold,941b429ddc603fe0e1e3d9ddd848bbf94e14faa9,163605b57247a66c5b4a93d462eb11bfd9cda73b,8.77
11/9/2022,29b80af30cf1e5c7074bbc52d2c73ecaa349672a,Gold,941b429ddc603fe0e1e3d9ddd848bbf94e14faa9,696a360936c886b1b28ac50eed20ee8cbacb75a2,0
11/9/2022,29b80af30cf1e5c7074bbc52d2c73ecaa349672a,Gold,941b429ddc603fe0e1e3d9ddd848bbf94e14faa9,8c948d7947e0c20b3e2bc9c63fea2eaec504e113,0
11/9/2022,1c08e07ca23392ae382ee127ea69875955818e19,Gold,e78ab5b80cf78b190a345ee7ec6482aa98c84e71,ba082e77a3769546580cb5b448fa826540d0e5fa,19.02
11/9/2022,1c08e07ca23392ae382ee127ea69875955818e19,Gold,e78ab5b80cf78b190a345ee7ec6482aa98c84e71,7c5c35e5c0a7eddb49ce93eca573c088ac28de1e,6.34
11/9/2022,1c08e07ca23392ae382ee127ea69875955818e19,Gold,e78ab5b80cf78b190a345ee7ec6482aa98c84e71,036fcadc7a822ee9a8e9a6e05025acc3cad2372c,6.34
11/9/2022,1c08e07ca23392ae382ee127ea69875955818e19,Gold,e78ab5b80cf78b190a345ee7ec6482aa98c84e71,4bd8eddacb60b41280481c5acce7ea363d1162be,0
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,f319cdcc64c10d55ad2f3460d1a06e7ee9ec55cb,fc6c29b1a95ae3ad9dfa180e6a5f824ef5308cf1,7.6
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,f319cdcc64c10d55ad2f3460d1a06e7ee9ec55cb,0a5228e66df38e2f27ca61b901edf86f7ef97fb8,0
11/9/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Noir,f319cdcc64c10d55ad2f3460d1a06e7ee9ec55cb,ba082e77a3769546580cb5b448fa826540d0e5fa,6.98
11/9/2022,e4634f430d1e798fa0e42317374ee367d3313fa2,Gold,639fa23805ef664da5b84543834e7577343d2693,7c5c35e5c0a7eddb49ce93eca573c088ac28de1e,6.78
11/9/2022,e4634f430d1e798fa0e42317374ee367d3313fa2,Gold,639fa23805ef664da5b84543834e7577343d2693,28b6e87b312605100d34e7375cb2ade547ae856a,6.78
11/9/2022,e4634f430d1e798fa0e42317374ee367d3313fa2,Gold,639fa23805ef664da5b84543834e7577343d2693,ba082e77a3769546580cb5b448fa826540d0e5fa,6.78
11/9/2022,e4634f430d1e798fa0e42317374ee367d3313fa2,Gold,639fa23805ef664da5b84543834e7577343d2693,4bd8eddacb60b41280481c5acce7ea363d1162be,0
11/9/2022,321f1fbc40e26502a3a742379ab929d73a095633,Blue,7831a2970e432599958a8046a2f530baf8478a8b,ba082e77a3769546580cb5b448fa826540d0e5fa,7.05
11/9/2022,321f1fbc40e26502a3a742379ab929d73a095633,Blue,7831a2970e432599958a8046a2f530baf8478a8b,b67123745f04210a4d6447c44b014c6de5fc2fa2,17.87
11/9/2022,321f1fbc40e26502a3a742379ab929d73a095633,Blue,7831a2970e432599958a8046a2f530baf8478a8b,67fee729eb472323be44fee1db3c50a3baf511fa,0
11/9/2022,c1b718f91c63d551c72116ed707ff69fda319496,Blue,efed5069f73bda51f55d4229eeb65dc05c7268b9,888cab6034fef2908d7984df968242558428decf,17.3
11/9/2022,c1b718f91c63d551c72116ed707ff69fda319496,Blue,efed5069f73bda51f55d4229eeb65dc05c7268b9,1b665f2be323552d0c83e79fe2d60ba1ae6f24a5,17.3
11/9/2022,70db7e2190e571d55acdb959499aac4f77027c1b,Blue,4b004ff76e695ebc6286112b51a50cd3dc35d821,3a162af273f4d2f463a78b013e9c09a95b4e10df,4.64
11/9/2022,596e19ca7bf9221c746873da19ae1b1c8594d431,Blue,b69f067f2130ac05ce80ce0928eca28115505fee,888cab6034fef2908d7984df968242558428decf,17.3
11/9/2022,22c392e0f1ee8c883aebcf7ae5700a2600539ffd,Blue,3fa1636739b924636f1d09a5da291464308e0446,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,35.18
11/9/2022,596e19ca7bf9221c746873da19ae1b1c8594d431,Blue,b69f067f2130ac05ce80ce0928eca28115505fee,437c6cf0acfff94bdb3efd6ea1402df73c11474d,17.3
11/10/2022,adf3da2a4fc08ab4526e88a0a8df1e232eaef681,Blue,aa9294be1f61b643f94eede373146963049568cd,437c6cf0acfff94bdb3efd6ea1402df73c11474d,17.3
11/10/2022,adf3da2a4fc08ab4526e88a0a8df1e232eaef681,Blue,aa9294be1f61b643f94eede373146963049568cd,1b665f2be323552d0c83e79fe2d60ba1ae6f24a5,17.3
11/10/2022,71f9c76d1c34dba4f6d77035871d5a04ef35d400,Blue,f8034a2d8e726c2c2ad0aee277952b0d4b5acdba,6796d03b4a33af6c171e9813e7af947b5e3e8492,41.52
11/10/2022,a3c379d8153519231f6e125b56737452390b29c1,Blue,b702d29b009e7f48e5df2bd8b7244cab40d6e49c,73bbfa950beaa145781d6d3b917f57345da2b2c0,17.15
11/10/2022,c6af3fe4fcb9c675dad12821c4609944c3eff7df,Blue,6db8f1c5faf0ef13c7a04e545b2cfd001589efc0,d4d246dff1f274d0b87eaf10d57894eeb99c3e41,17.15
11/10/2022,2665eaf30ea97e1b25e468121104f2c1a3beed69,Blue,d480ea26d0fe1d6b8d82264bae9e62a3c53dd85d,9443f514ec3e03f14930d01801c7cbffab3d95f9,34.58
11/10/2022,0be5215ea0bf40cf80ef4de22864bc5d1dcfa77a,Blue,fcbadb4f0d83f2c4dacee0ba3a46b012e4424e9d,1b665f2be323552d0c83e79fe2d60ba1ae6f24a5,17.56
11/10/2022,0be5215ea0bf40cf80ef4de22864bc5d1dcfa77a,Blue,fcbadb4f0d83f2c4dacee0ba3a46b012e4424e9d,532c187cbc06f85b6c95b18d7b5b845583f8523b,10.63
11/10/2022,6b3d263408e1c352b719756e793cc3e71438f556,Blue,93293e4ed9d425037bf81535baad21ad8248ce3c,ea6dd44b9f148d3af08f234a71b988320e940c6b,15.96
11/10/2022,4e9fb0111c1f35ce3293fd636209480e60eab6de,Blue,0fb65f5e2bf2774a82f72dd8722ae17a26aefb31,ee83f1839f56155b57dbd3ac07df43accba8be63,14.34
11/10/2022,00870c3ed4fdae2271677ea21ba0c708924e9631,Blue,0e253e7eaed8271c4076b8e12246d3e6e8e15dab,2f132c731cac8b2c5d9559d27c1c3ff08f4f23f3,23.07
11/10/2022,00870c3ed4fdae2271677ea21ba0c708924e9631,Blue,0e253e7eaed8271c4076b8e12246d3e6e8e15dab,1632ec491edfb060dd22dee124bdb9b61d849398,10.25
11/10/2022,5be511b7ebf23f89377f7b20ece726a374549095,Blue,7c79c11e4b987b96fb04c2fd249b97d6b67561a3,aaaa33072da1f30797619fcc0d513cdbe9847051,10.51
11/10/2022,5be511b7ebf23f89377f7b20ece726a374549095,Blue,7c79c11e4b987b96fb04c2fd249b97d6b67561a3,aaaa33072da1f30797619fcc0d513cdbe9847051,10.51
11/10/2022,5be511b7ebf23f89377f7b20ece726a374549095,Blue,7c79c11e4b987b96fb04c2fd249b97d6b67561a3,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,23.11
11/10/2022,a79f0046637c2404540d3fa83470c18578338233,Platinum,0e060503e44c461248a165f590f9f2ff1bbbcd50,0da59431a2aea012712f7994798692fbb2965b5c,25.57
11/10/2022,6b3d263408e1c352b719756e793cc3e71438f556,Blue,1b8b882060964235f31cf71ade390b50460799fd,f4d287592525bd8dcad886f5affb4ad40f7cd51d,38.49
11/10/2022,6b3d263408e1c352b719756e793cc3e71438f556,Blue,7e138f5c3b7c442e5c8689efc48d3e047d56976e,ea6dd44b9f148d3af08f234a71b988320e940c6b,16.51
11/10/2022,05987cb084c12757021dee62f8011a5c73ab96f9,Gold,22effbf3d4efe65c105003eb001066a9cac151fe,2f132c731cac8b2c5d9559d27c1c3ff08f4f23f3,22.6
11/10/2022,19a7a3619aeaec7393fa369b7e648b5c341009d5,Blue,b67d63592e652406eca9a73d52715d6c8b0aeae2,b1c4422fb06d2d8898c44bfb4cd49eb7274d4f18,99.72
11/10/2022,014189814cbb07eb80e90f3655cca4d8933e390a,Blue,8ea1135779d58a83c9e37a2b5763f5462daa43ef,74e93162b915769aa4a431f3eeeaae68ec0002e4,37.21
11/10/2022,19a7a3619aeaec7393fa369b7e648b5c341009d5,Blue,b8088e1332fb242529fde39f675c90291e9b91f9,adacc75ba9747fb6b3d1a4d04140b339c98cf18e,87.36
11/10/2022,19a7a3619aeaec7393fa369b7e648b5c341009d5,Blue,b8088e1332fb242529fde39f675c90291e9b91f9,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,62.39
11/10/2022,5870b68df2de2645f33a44dd37ac03301d6b60ae,Blue,511235b26e91d14a8ca5299f6543b0e18d3bc84f,28419b079b1cac4cda97800f294b551ea0e2d4e4,419.3
11/11/2022,5870b68df2de2645f33a44dd37ac03301d6b60ae,Blue,44e1e48940080549f8b338c11c1279f447a90447,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,452.22
11/11/2022,07828d8fd360fd52020a2a99cf408ace6095fdb5,Blue,16fcc049f5fb67ab127e4f300e0e9ea19668bfcf,f1019412df523dd659ae91e8f7b11b57848fda51,18.45
11/11/2022,3254dbdfe1adda96c1f5c621a0af7f0b33eabe5c,Blue,6bb40e05027fb644ec4e048da2e00f303ee55bf2,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,49.71
11/11/2022,17ea36f28c01a4eb3948d9ad76e855dabcdec48d,Blue,257fa4305d04896224740824ffb11c2b7a316fcc,74e93162b915769aa4a431f3eeeaae68ec0002e4,37.21
11/11/2022,02b8193483dfdbf6a14ff491dfe6b0e2ccf310c6,Blue,fa7751fde5dfe69dd360a043e17cead53e7a8ed2,aaaa33072da1f30797619fcc0d513cdbe9847051,51.43
11/11/2022,07828d8fd360fd52020a2a99cf408ace6095fdb5,Blue,ea3da7e0f848b8e72877f595f627024f398884de,b1c4422fb06d2d8898c44bfb4cd49eb7274d4f18,79.72
11/11/2022,351e042e17481ccf286b438ba1223e46962103be,Blue,142cf41a29d05ed97c4b0151c0eb6d7d5ca0e599,4ce91dbd089fd6382e9b098e9bb3fee9d87c4ad7,14.93
11/11/2022,351e042e17481ccf286b438ba1223e46962103be,Blue,142cf41a29d05ed97c4b0151c0eb6d7d5ca0e599,4b9bf0e8b606f4244de636281e95d45d232eb8dd,16.18
11/11/2022,351e042e17481ccf286b438ba1223e46962103be,Blue,142cf41a29d05ed97c4b0151c0eb6d7d5ca0e599,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,37.34
11/11/2022,dcbb8c3c82f781f4f4d8c24978d44946936e85a0,Blue,4f0150d5c1b1f0d592a066706f6d396c37246b33,1e62a63df09feffdf283bede2c7a35173a7aecdb,20.4
11/11/2022,32c4ee428696e1b0833bd8bba84932ba47751654,Gold,15b2dac12fe65f3e016413a5e83ebc04797da0a9,4b9bf0e8b606f4244de636281e95d45d232eb8dd,83.76
11/11/2022,09bdf08eed2b1b9293946b6b7f9035bcee6ef237,Blue,b65b51aa4e15a944155c4de8cf5b515fdeca838a,74e93162b915769aa4a431f3eeeaae68ec0002e4,57.89
11/11/2022,5a235606ee1575610ee433738447af3a21202793,Blue,ca202ef803adfd76384ea998c8365d6d439c1242,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,444.72
11/11/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,f4b0d011834c4bcb971eeab834a07ab36c86bd75,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,33.31
11/11/2022,3254dbdfe1adda96c1f5c621a0af7f0b33eabe5c,Blue,9b325eb3e81e55e50a1eb6de5222be2a85f141a2,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,24.71
11/11/2022,9469625f187a45ee18f4f5db3f4b2320babb93fd,Blue,14bf0f2bbb80e7e171a5004138822edb684bdc00,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,54.71
11/11/2022,12b5bdbb2e0bb24a17caf70a5e11bcaadbe8e4d0,Blue,74bb5457e54c80084248032d06c81a309611dee1,74e93162b915769aa4a431f3eeeaae68ec0002e4,37.85
11/11/2022,3804e657f485345779f4e71fb6b9b18cc493e6af,Platinum,dc64e77dd0ae76ad8c2ed6ab98bcc1430b68060a,74e93162b915769aa4a431f3eeeaae68ec0002e4,19.11
11/11/2022,3254dbdfe1adda96c1f5c621a0af7f0b33eabe5c,Blue,ea546ad7b0dcadc266a3c9564fab5abde8ef8940,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,16.72
11/11/2022,3254dbdfe1adda96c1f5c621a0af7f0b33eabe5c,Blue,ea546ad7b0dcadc266a3c9564fab5abde8ef8940,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,38.58
11/11/2022,02b8193483dfdbf6a14ff491dfe6b0e2ccf310c6,Blue,13c87697fb4ebbee35ee0618245601da604bcf43,aaaa33072da1f30797619fcc0d513cdbe9847051,12.64
11/11/2022,5e8ef017e213fbe982c8a430041bb1d1fd748c16,Gold,02dab87ef09553912215d510f99ddb675bbb119b,74e93162b915769aa4a431f3eeeaae68ec0002e4,34.36
11/11/2022,3254dbdfe1adda96c1f5c621a0af7f0b33eabe5c,Blue,6280658686d7c8ad3cd1f83a824ca1ccffdbe96e,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,49.71
11/11/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,61d2df2e39349c411f7aacdece130cf6a9fe1efb,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,33.31
11/11/2022,014189814cbb07eb80e90f3655cca4d8933e390a,Blue,90f4f7efcb0f44c02d3c27cbc0c500307e5af5aa,74e93162b915769aa4a431f3eeeaae68ec0002e4,38.49
11/11/2022,dcbb8c3c82f781f4f4d8c24978d44946936e85a0,Blue,9a33cd5fcf18fcc45b632ffdbbabdee3b97458d7,1e62a63df09feffdf283bede2c7a35173a7aecdb,10.05
11/11/2022,08de1d4b650b00d86504151230209662784e9081,Gold,e194dff224a0d52d6021ea5d432a080de853949d,aaaa33072da1f30797619fcc0d513cdbe9847051,12.64
11/11/2022,344d98e509b0b00b3151e0dcd29b9864415615ec,Blue,aeed131878237c5fdf24c7f2654db485b37e1762,ff87524b36fbac7c7878f76fe94fe1425d9a84e7,710.85
11/11/2022,02b8193483dfdbf6a14ff491dfe6b0e2ccf310c6,Blue,c1904eedd24a3493f76a8a782afde133cbe4b787,74e93162b915769aa4a431f3eeeaae68ec0002e4,38.49
11/11/2022,5e8ef017e213fbe982c8a430041bb1d1fd748c16,Gold,a8eab5b29f9248fc3525f20b241a25a21310f784,74e93162b915769aa4a431f3eeeaae68ec0002e4,34.36
11/11/2022,aac18a365377896b6350876f159bb8ae3ed0dd4d,Blue,49284ebb54068520fe0334f4108a46dc467d1b32,74e93162b915769aa4a431f3eeeaae68ec0002e4,38.49
11/11/2022,10dd69517f73131c0aeec20baf70ac3b758aee0f,Blue,f4eb204fa18a8e2380527579387a4c6851fb0e53,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,64.74
11/11/2022,8562257f323579b6f7fb8f3ea6188cfd0fe9b9a5,Blue,60d2d7f081f92d3c8d423aff4e671d8725dee9c7,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,97.26
11/11/2022,0ea77d638931771bf159fbd818e3df13b5e3d447,Blue,becf075ba02e9ebd6c7c1e0e46bd95189391dddd,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,33.33
11/11/2022,4e95a19206c08fc997871c2f6667426f05658a15,Blue,61a667597d2aeeb1edf100c78c5f73f3d2f496f0,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,32.21
11/11/2022,e1a488c9925d0ff96ecc9f4054c4fc1748e5044f,Blue,d7947903a0f460eb4849e76216c5150ef6159f13,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,15.99
11/11/2022,e1a488c9925d0ff96ecc9f4054c4fc1748e5044f,Blue,d7947903a0f460eb4849e76216c5150ef6159f13,e01009f53b4179ce5456c0fe53336292049cf017,2.48
11/11/2022,1382c40e5e9ad3a78e14b3edf2533f74fadf135b,Blue,516fd23a719403c363dede0a171924cb2b4b16a9,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,48.48
11/11/2022,061fdee4076d2c42aeecaa556788ac1b8826498f,Blue,f9585a586b01d988c2a87088b5effc2e76887f5a,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,16.23
11/11/2022,b946ff6d3f0e9b83918913fe67f99c32c85d87bf,Blue,33c224e63dfd472fd3c3abec502540ff367200a8,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,16.23
11/11/2022,ee202df227ab5fb8dfa97bb5042ee7b7ddc16c0f,Blue,817e3cb37224482892b3c994a5e06a9131bc7379,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,15.96
11/11/2022,40502c70761718cdc13b33d74f28a3a878250afd,Blue,59f94652e88f523b5b5cfe84188528b07ac66105,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,32.21
11/11/2022,29b80af30cf1e5c7074bbc52d2c73ecaa349672a,Gold,467218f21f2a792f133e1de09ed717f304aeaa59,1310589bc4b2325eb89a897506c56d6bee9dec89,15.96
11/11/2022,a69279e20bcb8398bcd38124cd80ab4fcbaa43c0,Blue,cc68ed71d1ddfa14db356643fa9ca4f15291a143,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,32.77
11/11/2022,350a36bce90bf26d74ded8f8facfadd687068527,Blue,352c078656260a2d39ed1d87448668e0a4853208,1a2be17151214554ca4e5b4992956f09cd83ed30,23.98
11/11/2022,350a36bce90bf26d74ded8f8facfadd687068527,Blue,352c078656260a2d39ed1d87448668e0a4853208,4e16c5f04dab36b528c449fdb15ebe05695a39bd,17.68
11/11/2022,b673b643b3afd22b46bfcd3c8d0f556d8e53fe45,Blue,272868d8ae65da37a7fbed65f7e4c2d8c1b47cb0,1a2be17151214554ca4e5b4992956f09cd83ed30,23.18
11/11/2022,17b688f003f7be91c9999ffb84ce0b2264897a7c,Blue,1131edbabe86d11f7552edf978ff4c5b85ff7824,1a2be17151214554ca4e5b4992956f09cd83ed30,23.85
11/11/2022,17b688f003f7be91c9999ffb84ce0b2264897a7c,Blue,1131edbabe86d11f7552edf978ff4c5b85ff7824,72620546c2e404f3408d545e8c5c2d52ecde332d,0
11/11/2022,97b64703aeb02abaa1227c9af7ba4dc908c57e44,Blue,e311a88d7e2086e59869a7357e6f8d91fd7b81d0,50b3fdefa4314936871580937fff1791c5af6221,25.14
11/11/2022,206da3bdc12adf02b33ccc691b21423ecb6976c8,Blue,4d404ffa9413ed77a48bb67d1bec013d0dc430b8,f0a7768f881e98ec8e8b6a46707cd19a87b534c7,16.23
11/11/2022,bbc931905f22d5b55bd9b901f08c4c7090a0754c,Blue,d811c3ea2bfdaeea6737f8d20ece05c62fd66fc9,ea6dd44b9f148d3af08f234a71b988320e940c6b,16.51
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,0263a68755a12ff6d06a4b9aea47848d3736e1fd,f97af65bc204a4e9d36cb312279bb77e1f678ed6,9.49
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,0263a68755a12ff6d06a4b9aea47848d3736e1fd,a8bdc3aba907a900dd60557fef33f30ead71df8f,18.97
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,0263a68755a12ff6d06a4b9aea47848d3736e1fd,83671b3dbe9f44931ef3d46981b10878b70f6847,18.97
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,0263a68755a12ff6d06a4b9aea47848d3736e1fd,f0a7768f881e98ec8e8b6a46707cd19a87b534c7,41.1
11/11/2022,d8e849e3c370d826dcbd840e42ac30328f80a317,Blue,ad448dfd31e0263f420d864ccf2cfff049087824,bef46bbf113750174ea4942700d956ac1fa397d0,16.23
11/11/2022,d9dbfd62bd4645b7ab7354c02f4c13bc596ecc82,Blue,3ddff8a2d109f7a9b758474c113324b2b4ea0a2b,ef8998dc605abe4998dffe97c7a3763369687333,15.96
11/11/2022,1ff7034dc6f6c8201767eb6a4d8c32c89eee06c1,Blue,080cc7091ebd3b832e30cc1192399bcf6026fe52,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,64.74
11/11/2022,3dcc22a92b0a2efbbebd63457b347ca241f0f3da,Blue,7e255ba5094ffd362657c8859a1b7c2e6ede6fa6,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,64.74
11/11/2022,c6c7941fd2edb21bce609abaf6d04ae8e13074fa,Blue,5747c4903e86f5c21a4c1efe72bdbfdc76b8123e,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,32.21
11/11/2022,247953a075d312410c2c24379e9ab3c7af37ce87,Blue,f46f841c133631400efcc90901cbb1bd8ee0a7b3,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,16.06
11/11/2022,247953a075d312410c2c24379e9ab3c7af37ce87,Blue,f46f841c133631400efcc90901cbb1bd8ee0a7b3,f4c55f83cd555f5801ac037c356111579f3efccd,11.15
11/11/2022,247953a075d312410c2c24379e9ab3c7af37ce87,Blue,f46f841c133631400efcc90901cbb1bd8ee0a7b3,393d46da8467a9e4437aa15a2eef178693e18f06,0
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,412fe2671d4eab2957f2a350486b1737df19bcc5,83671b3dbe9f44931ef3d46981b10878b70f6847,18.85
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,412fe2671d4eab2957f2a350486b1737df19bcc5,a8bdc3aba907a900dd60557fef33f30ead71df8f,9.43
11/11/2022,5f4bcec87999ccb6fd90e2ddaafb596d393be5ed,Blue,89a883527b35422c11572f14ca84437011b2fc6c,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,16.51
11/11/2022,6bfad92b2f32a42f4079d712e41f7812fe211442,Blue,4aca525b23371189a30b727bb97bbda99609368f,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,15.96
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,c3d5f9eb3d9371ec445dc32dd5965beab29feadb,83671b3dbe9f44931ef3d46981b10878b70f6847,18.75
11/11/2022,fdff842620e33bb84b18f2498e82c68910efdc7d,Blue,12c724b03cb38874f3cdcc5b3cdee48445d27baf,7a9e82c080d2c74c2854eb0086b58dc6fc0ec486,64.74
11/11/2022,f1fe8be8805f551a2178630fb0e64ec022652190,Gold,18370ea99898386385782b388aba1ad0dce7ed05,83671b3dbe9f44931ef3d46981b10878b70f6847,18.75
11/11/2022,1cb2c98e37e08e2c82ff5b54552749ddbcb57faf,Blue,298da71950f0d2c9897ff33f1cd0903e0fd4adda,164c428bd5b533e7f30d690b7df9feb4a5a0cd17,11.12
11/11/2022,1cb2c98e37e08e2c82ff5b54552749ddbcb57faf,Blue,298da71950f0d2c9897ff33f1cd0903e0fd4adda,51e7f5254679ff214604aa046cbd3bce73a68cbd,12.35
11/11/2022,6bbb2f1c6a72ca51be92945e9a1bf4903f8ba6b5,Blue,32996aff3252f961cd2cc43ddc8084f5f0f7d086,b79d45fbad4798b5c56e4c24b9af98a6a8ce0846,13.45
